code,name,market,sector,price,bps,eps,cash,securities,investmentSecurities,interestDebt,netAssets,rentalBook,rentalMarket,shares,treasuryShares,period,sourceUrl,status,error,fetchedAt
4199,ワンダープラネット,グロース（内国株式）,情報・通信業,680,131.04,-51.63,1255.18,0,0,1167.5,595.36,0,0,4543346,0,2026/02,https://irbank.net/4199/results,取得成功,,2026-06-27T01:00:15.111Z
4202,ダイセル,プライム（内国株式）,化学,1341,1392.35,125.3,66830,0,0,304251,370380,0,0,266010701,0,2026/03,https://irbank.net/4202/results,取得成功,,2026-06-27T01:00:15.154Z
4203,住友ベークライト,プライム（内国株式）,化学,7616,3957.19,324.84,124752,0,0,27358,350646,0,0,88609847,0,2026/03,https://irbank.net/4203/results,取得成功,,2026-06-27T01:00:15.164Z
4204,積水化学工業,プライム（内国株式）,化学,2577,2108.44,188.26,92444,0,0,121362,881125,0,0,417903758,0,2026/03,https://irbank.net/4204/results,取得成功,,2026-06-27T01:00:15.214Z
4205,日本ゼオン,プライム（内国株式）,化学,2396,1972.74,188.14,28437,0,0,15960,378252,0,0,191739408,0,2026/03,https://irbank.net/4205/results,取得成功,,2026-06-27T01:00:15.265Z
4206,アイカ工業,プライム（内国株式）,化学,3691,3010.3,293.95,54606,0,0,36483,207298,0,0,68862904,0,2026/03,https://irbank.net/4206/results,取得成功,,2026-06-27T01:00:15.274Z
4208,ＵＢＥ,プライム（内国株式）,化学,3142,4500.48,252.2,52583,0,0,352944,454934,0,0,101085662,0,2026/03,https://irbank.net/4208/results,取得成功,,2026-06-27T01:00:15.302Z
4212,積水樹脂,プライム（内国株式）,化学,2560,3311.86,146.83,15302,0,0,14258,101103,0,0,30527559,0,2026/03,https://irbank.net/4212/results,取得成功,,2026-06-27T01:00:15.334Z
4216,旭有機材,プライム（内国株式）,化学,7480,4305.87,324.75,23228,0,0,6492,81593,0,0,18949248,0,2026/03,https://irbank.net/4216/results,取得成功,,2026-06-27T01:00:15.324Z
4218,ニチバン,プライム（内国株式）,化学,1867,2196.38,113.97,13512,0,0,2000,44325,0,0,20180934,0,2026/03,https://irbank.net/4218/results,取得成功,,2026-06-27T01:00:17.056Z
421A,ムービン・ストラテジック・キャリア,グロース（内国株式）,サービス業,3175,492.31,207.29,4172.48,0,0,0,3728.72,0,0,7573927,0,2026/03,https://irbank.net/421A/results,取得成功,,2026-06-27T01:00:15.377Z
4220,リケンテクノス,プライム（内国株式）,化学,1679,1421,142.89,26527.61,0,0,11416.3,78442.16,0,0,55202083,0,2026/03,https://irbank.net/4220/results,取得成功,,2026-06-27T01:00:15.536Z
4221,大倉工業,プライム（内国株式）,化学,4950,5579.57,380.66,7984,0,0,6732,63134,0,0,11315209,0,2026/03,https://irbank.net/4221/results,取得成功,,2026-06-27T01:00:15.433Z
4222,児玉化学工業,スタンダード（内国株式）,化学,658,1828.96,90.1,10942.34,0,0,15164.63,30289.1,0,0,16560832,0,2026/03,https://irbank.net/4222/results,取得成功,,2026-06-27T01:00:15.444Z
4224,ロンシール工業,スタンダード（内国株式）,化学,1988,4279.14,227.86,6877,0,0,170,19720,0,0,4608403,0,2026/03,https://irbank.net/4224/results,取得成功,,2026-06-27T01:00:15.489Z
4228,積水化成品工業,プライム（内国株式）,化学,544,1100.54,54.83,9352,0,0,38753,50945,0,0,46290912,0,2026/03,https://irbank.net/4228/results,取得成功,,2026-06-27T01:00:15.538Z
4229,群栄化学工業,プライム（内国株式）,化学,4600,8234.84,297.35,10681,0,0,0,56853,0,0,6903959,0,2026/03,https://irbank.net/4229/results,取得成功,,2026-06-27T01:00:15.544Z
4231,タイガースポリマー,スタンダード（内国株式）,化学,970,2405.48,122.84,14473.4,0,0,2000,49881.32,0,0,20736535,0,2026/03,https://irbank.net/4231/results,取得成功,,2026-06-27T01:00:15.576Z
4234,サンエー化研,スタンダード（内国株式）,化学,693,2314.7,67.48,5944.47,0,0,4657.5,23245.68,0,0,10042632,0,2026/03,https://irbank.net/4234/results,取得成功,,2026-06-27T01:00:15.614Z
4235,ウルトラファブリックス・ホールディングス,スタンダード（内国株式）,化学,657,1099.84,31.39,2257,0,0,15363,17606,0,0,16007783,0,2026/03,https://irbank.net/4235/results,取得成功,,2026-06-27T01:00:15.638Z
4237,フジプレアム,スタンダード（内国株式）,化学,334,268.3,10.01,4299.56,0,0,3824.67,7666.65,0,0,28574916,0,2026/03,https://irbank.net/4237/results,取得成功,,2026-06-27T01:00:15.658Z
4238,ミライアル,スタンダード（内国株式）,化学,1762,2521.9,67.1,4703,0,0,0,22989.62,0,0,9115992,0,2026/04,https://irbank.net/4238/results,取得成功,,2026-06-27T01:00:15.655Z
423A,ライオン事務器,スタンダード（内国株式）,卸売業,299,412.46,29.61,5915,0,0,1160,12226,0,0,29641662,0,2026/03,https://irbank.net/423A/results,取得成功,,2026-06-27T01:00:15.663Z
4240,クラスターテクノロジー,スタンダード（内国株式）,化学,315,308.19,8.08,651.7,0,0,0,1754,0,0,5691294,0,2026/03,https://irbank.net/4240/results,取得成功,,2026-06-27T01:00:15.710Z
4241,アテクト,スタンダード（内国株式）,化学,664,413.02,27.14,315.17,0,0,2239.8,1825.87,0,0,4420779,0,2026/03,https://irbank.net/4241/results,取得成功,,2026-06-27T01:00:15.749Z
4242,タカギセイコー,スタンダード（内国株式）,化学,1722,4514.84,221.51,3920,0,0,6795,16058,0,0,3556715,0,2026/03,https://irbank.net/4242/results,取得成功,,2026-06-27T01:00:15.753Z
4243,ニックス,スタンダード（内国株式）,化学,958,2024.3,82.23,1931.5,0,0,188.92,4470,0,0,2208171,0,2026/03,https://irbank.net/4243/results,取得成功,,2026-06-27T01:00:15.776Z
4245,ダイキアクシス,スタンダード（内国株式）,化学,665,755.95,40.7,7569,0,0,17634,9638,0,0,12749520,0,2026/03,https://irbank.net/4245/results,取得成功,,2026-06-27T01:00:15.773Z
4246,ダイキョーニシカワ,プライム（内国株式）,化学,1005,1346.4,139.68,34027,0,0,30530,90332,0,0,67091503,0,2026/03,https://irbank.net/4246/results,取得成功,,2026-06-27T01:00:15.764Z
4247,ポバール興業,スタンダード（内国株式）,化学,1260,2288.07,116.91,1161.25,0,0,220,6043.28,0,0,2641213,0,2026/03,https://irbank.net/4247/results,取得成功,,2026-06-27T01:00:15.817Z
4248,竹本容器,スタンダード（内国株式）,化学,880,1000.26,74.58,4277.51,0,0,1697.48,12067.27,0,0,12064133,0,2026/03,https://irbank.net/4248/results,取得成功,,2026-06-27T01:00:17.234Z
4249,森六,プライム（内国株式）,化学,2340,4620.9,216.55,15305,0,0,18809,67355,0,0,14576165,0,2026/03,https://irbank.net/4249/results,取得成功,,2026-06-27T01:00:15.874Z
4251,恵和,プライム（内国株式）,化学,1209,1304.79,165.01,7538.33,0,0,2070.97,23864.38,0,0,18289824,0,2026/03,https://irbank.net/4251/results,取得成功,,2026-06-27T01:00:15.864Z
4255,ＴＨＥＣＯＯ,グロース（内国株式）,情報・通信業,2450,320.53,118.9,2024.9,0,0,0,540.85,0,0,1687362,0,2026/03,https://irbank.net/4255/results,取得成功,,2026-06-27T01:00:16.541Z
4256,サインド,グロース（内国株式）,情報・通信業,913,575.07,30.99,2214.33,0,0,771.45,3488.34,0,0,6065940,0,2026/03,https://irbank.net/4256/results,取得成功,,2026-06-27T01:00:15.875Z
4258,網屋,グロース（内国株式）,情報・通信業,3250,243.15,103.52,4549.86,0,0,932,2833.59,0,0,11653671,0,2026/03,https://irbank.net/4258/results,取得成功,,2026-06-27T01:00:15.936Z
4259,エクサウィザーズ,グロース（内国株式）,情報・通信業,777,53.17,18.13,3979,0,0,2235,4750,0,0,89336092,0,2026/03,https://irbank.net/4259/results,取得成功,,2026-06-27T01:00:15.975Z
4260,ハイブリッドテクノロジーズ,グロース（内国株式）,情報・通信業,241,,,,0,0,,,0,0,,0,,https://irbank.net/4260/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:43.990Z
4261,アジアクエスト,グロース（内国株式）,情報・通信業,3450,1357.68,214.55,1462.02,0,0,134.57,1967.91,0,0,1449465,0,2026/03,https://irbank.net/4261/results,取得成功,,2026-06-27T01:00:16.022Z
4262,ニフティライフスタイル,グロース（内国株式）,情報・通信業,1271,976.53,130.81,4721.85,0,0,0,6246.18,0,0,6396301,0,2026/03,https://irbank.net/4262/results,取得成功,,2026-06-27T01:00:15.993Z
4263,サスメド,グロース（内国株式）,情報・通信業,814,238.73,-17.77,4398.13,0,0,0,4370.64,0,0,18307879,0,2026/03,https://irbank.net/4263/results,取得成功,,2026-06-27T01:00:16.587Z
4264,セキュア,グロース（内国株式）,情報・通信業,1502,647.6,66.06,2226.82,0,0,1035.11,2926.47,0,0,4518947,0,2026/03,https://irbank.net/4264/results,取得成功,,2026-06-27T01:00:16.095Z
4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,グロース（内国株式）,情報・通信業,350,100.23,1.47,493.03,0,0,27,478.47,0,0,4773720,0,2026/03,https://irbank.net/4265/results,取得成功,,2026-06-27T01:00:16.094Z
4270,ＢｅｅＸ,グロース（内国株式）,情報・通信業,1810,1359.96,201.93,2634.05,0,0,200,3095.45,0,0,2276133,0,2026/02,https://irbank.net/4270/results,取得成功,,2026-06-27T01:00:16.615Z
4272,日本化薬,プライム（内国株式）,化学,2029,1878.86,150.17,53368,0,0,49184,280104,0,0,149081890,0,2026/03,https://irbank.net/4272/results,取得成功,,2026-06-27T01:00:16.142Z
4274,細谷火工,スタンダード（内国株式）,化学,1026,868.33,54.97,795.25,0,0,514.54,3475.45,0,0,4002453,0,2026/03,https://irbank.net/4274/results,取得成功,,2026-06-27T01:00:16.154Z
4275,カーリット,プライム（内国株式）,化学,2161,1774.92,133.81,3837,0,0,4105,39793,0,0,22419602,0,2026/03,https://irbank.net/4275/results,取得成功,,2026-06-27T01:00:17.743Z
4284,ソルクシーズ,スタンダード（内国株式）,情報・通信業,418,323.65,49.87,5207.49,0,0,2084.41,7465.25,0,0,23065812,0,2026/03,https://irbank.net/4284/results,取得成功,,2026-06-27T01:00:16.193Z
4286,ＣＬホールディングス,スタンダード（内国株式）,サービス業,1040,727.78,102.48,4376.71,0,0,9142.65,7917.77,0,0,10879345,0,2026/03,https://irbank.net/4286/results,取得成功,,2026-06-27T01:00:16.254Z
4287,ジャストプランニング,スタンダード（内国株式）,情報・通信業,453,328.28,42.27,1747.45,0,0,0,3926.93,0,0,11962136,0,2026/04,https://irbank.net/4287/results,取得成功,,2026-06-27T01:00:16.312Z
4288,アズジェント,スタンダード（内国株式）,情報・通信業,374,132.58,13.1,686.28,0,0,330,505.85,0,0,3815432,0,2026/03,https://irbank.net/4288/results,取得成功,,2026-06-27T01:00:16.319Z
428A,サイプレス・ホールディングス,スタンダード（内国株式）,小売業,1226,,,,0,0,,,0,0,,0,,https://irbank.net/428A/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.020Z
4290,プレステージ・インターナショナル,プライム（内国株式）,サービス業,640,387.72,47.46,28061.44,0,0,6000,52486.46,0,0,135372073,0,2026/03,https://irbank.net/4290/results,取得成功,,2026-06-27T01:00:18.179Z
4293,セプテーニ・ホールディングス,スタンダード（内国株式）,サービス業,455,,,,0,0,,,0,0,,0,,https://irbank.net/4293/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.024Z
4299,ハイマックス,スタンダード（内国株式）,情報・通信業,1186,1046.25,74.83,7668,0,0,0,10904,0,0,10421983,0,2026/03,https://irbank.net/4299/results,取得成功,,2026-06-27T01:00:16.488Z
429A,テクセンドフォトマスク,プライム（内国株式）,その他製品,4165,,,,0,0,,,0,0,,0,,https://irbank.net/429A/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.019Z
4301,アミューズ,プライム（内国株式）,サービス業,1803,2224.02,77.09,26313,0,0,205,38785,0,0,17439142,0,2026/03,https://irbank.net/4301/results,取得成功,,2026-06-27T01:00:16.605Z
4307,野村総合研究所,プライム（内国株式）,情報・通信業,4301,755.4,207.17,132620,0,0,236128,438002,0,0,579827906,0,2026/03,https://irbank.net/4307/results,取得成功,,2026-06-27T01:00:16.634Z
4308,Ｊストリーム,グロース（内国株式）,情報・通信業,354,430.44,21.56,7773.93,0,0,4.12,11196.3,0,0,26011291,0,2026/03,https://irbank.net/4308/results,取得成功,,2026-06-27T01:00:16.660Z
4310,ドリームインキュベータ,プライム（内国株式）,サービス業,2603,1323.65,181.3,3858,0,0,0,11738,0,0,8867903,0,2026/03,https://irbank.net/4310/results,取得成功,,2026-06-27T01:00:16.702Z
4316,ビーマップ,グロース（内国株式）,情報・通信業,125,105.11,11.23,282.1,0,0,187.84,502.8,0,0,4783560,0,2026/03,https://irbank.net/4316/results,取得成功,,2026-06-27T01:00:16.736Z
4317,レイ,スタンダード（内国株式）,サービス業,473,590.83,62.33,3060.34,0,0,400,7772.93,0,0,13155950,0,2026/02,https://irbank.net/4317/results,取得成功,,2026-06-27T01:00:16.730Z
4318,クイック,プライム（内国株式）,サービス業,707,345.24,49.98,13138.76,0,0,80,19379.93,0,0,56134660,0,2026/03,https://irbank.net/4318/results,取得成功,,2026-06-27T01:00:16.752Z
431A,ユーソナー,グロース（内国株式）,情報・通信業,1686,561.77,128.54,4502.69,0,0,346.7,4278.38,0,0,7615893,0,2026/03,https://irbank.net/431A/results,取得成功,,2026-06-27T01:00:16.784Z
4320,ＣＥホールディングス,スタンダード（内国株式）,情報・通信業,1757,489.64,52.17,5032.75,0,0,1455.37,8842.41,0,0,18059003,0,2026/03,https://irbank.net/4320/results,取得成功,,2026-06-27T01:00:16.823Z
4323,日本システム技術,プライム（内国株式）,情報・通信業,1488,677.71,119.34,8810.17,0,0,54.86,16830.49,0,0,24834354,0,2026/03,https://irbank.net/4323/results,取得成功,,2026-06-27T01:00:18.737Z
4324,電通グループ,プライム（内国株式）,サービス業,3053,,,,0,0,,,0,0,,0,,https://irbank.net/4324/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:44.030Z
4326,インテージホールディングス,プライム（内国株式）,情報・通信業,1718,917.28,83.75,16492.12,0,0,100,33321.05,0,0,36325931,0,2026/03,https://irbank.net/4326/results,取得成功,,2026-06-27T01:00:16.868Z
4331,テイクアンドギヴ・ニーズ,プライム（内国株式）,サービス業,657,1218.52,39.04,6327,0,0,20593,17766,0,0,14579982,0,2026/03,https://irbank.net/4331/results,取得成功,,2026-06-27T01:00:16.891Z
4334,ユークス,スタンダード（内国株式）,情報・通信業,369,298.26,33.26,1263.63,0,0,549.31,2627.36,0,0,8808959,0,2026/04,https://irbank.net/4334/results,取得成功,,2026-06-27T01:00:16.923Z
4335,ＩＰＳホールディングス,スタンダード（内国株式）,情報・通信業,1235,767.64,110.14,1226.98,0,0,0,1677.87,0,0,2185751,0,2026/03,https://irbank.net/4335/results,取得成功,,2026-06-27T01:00:16.973Z
4337,ぴあ,プライム（内国株式）,サービス業,2392,700.34,97.74,54749,0,0,15814,10753,0,0,15353971,0,2026/03,https://irbank.net/4337/results,取得成功,,2026-06-27T01:00:18.744Z
4341,西菱電機,スタンダード（内国株式）,サービス業,871,1633.48,62.06,1120,0,0,900,5528,0,0,3384186,0,2026/03,https://irbank.net/4341/results,取得成功,,2026-06-27T01:00:16.980Z
4343,イオンファンタジー,プライム（内国株式）,サービス業,2474,395.07,151.65,7792.85,0,0,34577.82,8014.23,0,0,20285595,0,2026/02,https://irbank.net/4343/results,取得成功,,2026-06-27T01:00:17.069Z
4344,ソースネクスト,プライム（内国株式）,情報・通信業,100,36.64,-15.39,4761.5,0,0,4733.07,6787.52,0,0,185248908,0,2026/03,https://irbank.net/4344/results,取得成功,,2026-06-27T01:00:18.622Z
4345,シーティーエス,プライム（内国株式）,サービス業,826,380.59,65.92,4171,0,0,0,15706,0,0,41267506,0,2026/03,https://irbank.net/4345/results,取得成功,,2026-06-27T01:00:17.086Z
4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,スタンダード（内国株式）,その他金融業,759,282.98,73.03,8447,0,0,6819,8028,0,0,28369496,0,2026/03,https://irbank.net/4346/results,取得成功,,2026-06-27T01:00:17.090Z
4347,ブロードメディア,スタンダード（内国株式）,サービス業,1620,710.27,124.87,4844.87,0,0,831.81,5062.19,0,0,7127135,0,2026/03,https://irbank.net/4347/results,取得成功,,2026-06-27T01:00:17.162Z
4350,メディカルシステムネットワーク,スタンダード（内国株式）,小売業,461,591.34,34.21,7743,0,0,31939,17413,0,0,29446680,0,2026/03,https://irbank.net/4350/results,取得成功,,2026-06-27T01:00:17.425Z
4351,山田再生系債権回収総合事務所,スタンダード（内国株式）,その他金融業,924,753.63,33.57,1379.5,0,0,1187.5,3369.76,0,0,4471372,0,2026/03,https://irbank.net/4351/results,取得成功,,2026-06-27T01:00:17.186Z
4356,応用技術,スタンダード（内国株式）,情報・通信業,1530,1093.53,136.96,5078.19,0,0,0,6252.51,0,0,5717731,0,2026/03,https://irbank.net/4356/results,取得成功,,2026-06-27T01:00:17.205Z
4360,マナック・ケミカル・パートナーズ,スタンダード（内国株式）,化学,811,1382.41,95.86,4008,0,0,816,11301,0,0,8174854,0,2026/03,https://irbank.net/4360/results,取得成功,,2026-06-27T01:00:17.783Z
4361,川口化学工業,スタンダード（内国株式）,化学,1441,2574.4,172.5,1212.52,0,0,3515.33,3133.51,0,0,1217181,0,2026/02,https://irbank.net/4361/results,取得成功,,2026-06-27T01:00:17.289Z
4362,日本精化,プライム（内国株式）,化学,2592,2369.46,239.8,13341.27,0,0,0,52390.45,0,0,22110713,0,2026/03,https://irbank.net/4362/results,取得成功,,2026-06-27T01:00:17.295Z
